Hora,Packet loss (%),Round trip (ms)
2011-04-01T20:34:20+00:00,0.0,145.324
2011-04-01T20:35:19+00:00,0.0,145.169
2011-04-01T20:36:19+00:00,0.0,145.525
2011-04-01T20:37:20+00:00,0.0,146.725
2011-04-01T20:38:20+00:00,0.0,146.923
2011-04-01T20:39:20+00:00,0.0,146.439
2011-04-01T20:40:20+00:00,0.0,145.437
2011-04-01T20:41:19+00:00,0.0,147.182
2011-04-01T20:42:19+00:00,0.0,146.624
2011-04-01T20:43:20+00:00,0.0,148.381
2011-04-01T20:44:25+00:00,0.0,146.895
2011-04-01T20:45:20+00:00,0.0,147.411
2011-04-01T20:46:20+00:00,0.0,149.745
2011-04-01T20:47:20+00:00,0.0,146.633
2011-04-01T20:48:20+00:00,0.0,147.577
2011-04-01T20:49:19+00:00,0.0,145.134
2011-04-01T20:50:19+00:00,0.0,148.941
2011-04-01T20:51:20+00:00,0.0,145.382
2011-04-01T20:52:20+00:00,0.0,144.846
2011-04-01T20:53:20+00:00,0.0,145.636
2011-04-01T20:54:20+00:00,0.0,146.257
2011-04-01T20:55:19+00:00,0.0,146.769
2011-04-01T20:56:20+00:00,0.0,147.09
2011-04-01T20:57:20+00:00,0.0,144.227
2011-04-01T20:58:20+00:00,0.0,146.408
2011-04-01T20:59:20+00:00,0.0,145.866
2011-04-01T21:00:19+00:00,0.0,146.94
2011-04-01T21:01:19+00:00,0.0,148.461
2011-04-01T21:02:20+00:00,0.0,149.643
2011-04-01T21:03:20+00:00,0.0,146.628
2011-04-01T21:04:20+00:00,0.0,147.551
2011-04-01T21:05:20+00:00,0.0,145.63
2011-04-01T21:06:19+00:00,0.0,146.548
2011-04-01T21:07:20+00:00,0.0,146.675
2011-04-01T21:08:20+00:00,0.0,146.345
2011-04-01T21:09:20+00:00,0.0,148.527
2011-04-01T21:10:20+00:00,0.0,146.44
2011-04-01T21:11:20+00:00,0.0,146.424
2011-04-01T21:12:20+00:00,10.0,148.295
2011-04-01T21:13:20+00:00,0.0,147.687
2011-04-01T21:14:20+00:00,0.0,146.244
2011-04-01T21:15:20+00:00,0.0,145.193
2011-04-01T21:16:20+00:00,0.0,147.845
2011-04-01T21:17:19+00:00,0.0,146.463
2011-04-01T21:18:19+00:00,0.0,144.969
2011-04-01T21:19:24+00:00,0.0,147.138
2011-04-01T21:20:20+00:00,0.0,145.394
2011-04-01T21:21:20+00:00,0.0,148.339
2011-04-01T21:22:20+00:00,0.0,144.021
2011-04-01T21:23:20+00:00,0.0,148.618
2011-04-01T21:24:19+00:00,0.0,149.551
2011-04-01T21:25:19+00:00,0.0,146.332
2011-04-01T21:26:20+00:00,0.0,147.459
2011-04-01T21:27:20+00:00,0.0,144.931
2011-04-01T21:28:20+00:00,0.0,146.45
2011-04-01T21:29:20+00:00,0.0,146.036
2011-04-01T21:30:19+00:00,0.0,144.579
2011-04-01T21:31:19+00:00,0.0,147.505
2011-04-01T21:32:20+00:00,0.0,150.439
2011-04-01T21:33:20+00:00,0.0,148.76
2011-04-01T21:34:20+00:00,0.0,146.694
2011-04-01T21:35:19+00:00,0.0,145.205
2011-04-01T21:36:24+00:00,0.0,145.561
2011-04-01T21:37:19+00:00,0.0,145.924
2011-04-01T21:38:19+00:00,0.0,144.519
2011-04-01T21:39:20+00:00,0.0,149.356
2011-04-01T21:40:20+00:00,0.0,145.851
2011-04-01T21:41:20+00:00,0.0,145.03
2011-04-01T21:42:20+00:00,0.0,146.53
2011-04-01T21:43:58+00:00,0.0,125.187
2011-04-01T21:44:20+00:00,0.0,148.201
2011-04-01T21:45:20+00:00,0.0,146.529
2011-04-01T21:46:20+00:00,0.0,145.816
2011-04-01T21:47:58+00:00,0.0,122.871
2011-04-01T21:48:58+00:00,0.0,125.807
2011-04-01T21:49:59+00:00,0.0,125.096
2011-04-01T21:50:58+00:00,0.0,126.104
2011-04-01T21:51:58+00:00,0.0,125.623
2011-04-01T21:52:58+00:00,0.0,127.367
2011-04-01T21:53:59+00:00,0.0,125.305
2011-04-01T21:54:58+00:00,0.0,124.94
2011-04-01T21:55:59+00:00,0.0,124.679
2011-04-01T21:56:58+00:00,0.0,124.777
2011-04-01T21:57:59+00:00,0.0,126.136
2011-04-01T21:58:58+00:00,0.0,124.556
2011-04-01T21:59:58+00:00,0.0,125.091
2011-04-01T22:00:58+00:00,0.0,127.637
2011-04-01T22:01:59+00:00,0.0,125.369
2011-04-01T22:02:58+00:00,0.0,123.599
2011-04-01T22:03:59+00:00,0.0,126.247
2011-04-01T22:04:58+00:00,0.0,127.069
2011-04-01T22:05:58+00:00,0.0,126.009
2011-04-01T22:06:58+00:00,0.0,123.417
2011-04-01T22:07:59+00:00,0.0,125.952
2011-04-01T22:08:58+00:00,0.0,123.105
2011-04-01T22:09:58+00:00,0.0,126.789
2011-04-01T22:10:59+00:00,0.0,125.594
2011-04-01T22:11:58+00:00,0.0,125.455
2011-04-01T22:12:58+00:00,0.0,123.932
2011-04-01T22:13:59+00:00,0.0,125.883
2011-04-01T22:14:58+00:00,0.0,123.752
2011-04-01T22:15:58+00:00,0.0,127.952
2011-04-01T22:16:59+00:00,0.0,126.218
2011-04-01T22:17:58+00:00,0.0,127.667
2011-04-01T22:18:58+00:00,0.0,125.802
2011-04-01T22:19:59+00:00,0.0,125.499
2011-04-01T22:20:58+00:00,0.0,124.261
2011-04-01T22:21:58+00:00,0.0,125.798
2011-04-01T22:22:59+00:00,0.0,125.99
2011-04-01T22:23:58+00:00,0.0,122.768
2011-04-01T22:24:58+00:00,0.0,126.852
2011-04-01T22:25:59+00:00,0.0,123.475
2011-04-01T22:26:58+00:00,0.0,124.355
2011-04-01T22:27:58+00:00,0.0,125.947
2011-04-01T22:28:58+00:00,0.0,122.955
2011-04-01T22:29:59+00:00,0.0,125.448
2011-04-01T22:30:58+00:00,0.0,124.629
2011-04-01T22:31:59+00:00,0.0,125.119
2011-04-01T22:32:58+00:00,0.0,125.245
2011-04-01T22:33:58+00:00,0.0,126.061
2011-04-01T22:34:58+00:00,0.0,123.709
2011-04-01T22:35:59+00:00,0.0,123.765
2011-04-01T22:36:58+00:00,0.0,123.979
2011-04-01T22:37:58+00:00,0.0,126.328
2011-04-01T22:38:58+00:00,0.0,125.905
2011-04-01T22:39:59+00:00,0.0,123.969
2011-04-01T22:40:58+00:00,0.0,126.171
2011-04-01T22:41:59+00:00,0.0,127.328
2011-04-01T22:42:58+00:00,0.0,124.239
2011-04-01T22:43:58+00:00,0.0,125.86
2011-04-01T22:44:58+00:00,0.0,125.114
2011-04-01T22:45:59+00:00,0.0,124.518
2011-04-01T22:46:58+00:00,0.0,126.347
2011-04-01T22:47:58+00:00,0.0,124.773
2011-04-01T22:48:58+00:00,0.0,124.455
2011-04-01T22:49:59+00:00,0.0,123.137
2011-04-01T22:50:58+00:00,0.0,126.694
2011-04-01T22:51:58+00:00,0.0,125.726
2011-04-01T22:52:58+00:00,0.0,124.921
2011-04-01T22:53:59+00:00,0.0,125.26
2011-04-01T22:54:58+00:00,0.0,126.374
2011-04-01T22:55:58+00:00,0.0,125.863
2011-04-01T22:56:58+00:00,0.0,126.514
2011-04-01T22:57:59+00:00,0.0,124.919
2011-04-01T22:58:58+00:00,0.0,126.258
2011-04-01T22:59:59+00:00,0.0,125.015
2011-04-01T23:00:58+00:00,0.0,127.231
2011-04-01T23:01:58+00:00,0.0,125.201
2011-04-01T23:02:58+00:00,0.0,126.31
2011-04-01T23:03:59+00:00,0.0,125.588
2011-04-01T23:04:58+00:00,0.0,125.31
2011-04-01T23:05:59+00:00,0.0,126.321
2011-04-01T23:06:58+00:00,0.0,125.743
2011-04-01T23:07:58+00:00,0.0,127.719
2011-04-01T23:08:58+00:00,0.0,125.354
2011-04-01T23:09:59+00:00,0.0,124.56
2011-04-01T23:10:58+00:00,0.0,125.669
2011-04-01T23:11:59+00:00,0.0,124.779
2011-04-01T23:12:58+00:00,0.0,124.264
2011-04-01T23:13:58+00:00,0.0,127.414
2011-04-01T23:14:58+00:00,0.0,125.433
2011-04-01T23:15:59+00:00,0.0,127.067
2011-04-01T23:16:58+00:00,0.0,124.633
2011-04-01T23:17:58+00:00,0.0,125.6
2011-04-01T23:18:59+00:00,0.0,124.335
2011-04-01T23:19:58+00:00,0.0,126.17
2011-04-01T23:20:58+00:00,0.0,125.128
2011-04-01T23:21:59+00:00,0.0,126.334
2011-04-01T23:22:58+00:00,0.0,126.705
2011-04-01T23:23:58+00:00,0.0,125.809
2011-04-01T23:24:58+00:00,0.0,125.44
2011-04-01T23:25:59+00:00,0.0,127.336
2011-04-01T23:26:58+00:00,0.0,125.345
2011-04-01T23:27:58+00:00,0.0,126.491
2011-04-01T23:28:59+00:00,0.0,125.382
2011-04-01T23:29:58+00:00,0.0,123.047
2011-04-01T23:30:58+00:00,0.0,126.721
2011-04-01T23:31:59+00:00,0.0,124.522
2011-04-01T23:32:58+00:00,0.0,124.282
2011-04-01T23:33:58+00:00,0.0,125.29
2011-04-01T23:34:58+00:00,0.0,126.984
2011-04-01T23:35:59+00:00,0.0,127.374
2011-04-01T23:36:58+00:00,0.0,122.917
2011-04-01T23:37:59+00:00,0.0,125.388
2011-04-01T23:38:58+00:00,0.0,125.42
2011-04-01T23:39:58+00:00,0.0,123.461
2011-04-01T23:40:58+00:00,0.0,126.855
2011-04-01T23:41:59+00:00,0.0,126.641
2011-04-01T23:42:58+00:00,0.0,124.584
2011-04-01T23:43:58+00:00,0.0,125.436
2011-04-01T23:44:59+00:00,0.0,124.794
2011-04-01T23:45:58+00:00,0.0,126.781
2011-04-01T23:46:58+00:00,0.0,124.077
2011-04-01T23:47:59+00:00,0.0,123.536
2011-04-01T23:48:58+00:00,0.0,125.564
2011-04-01T23:49:59+00:00,0.0,126.603
2011-04-01T23:50:58+00:00,0.0,126.26
2011-04-01T23:51:58+00:00,0.0,125.773
2011-04-01T23:52:59+00:00,0.0,122.222
2011-04-01T23:53:58+00:00,0.0,125.139
2011-04-01T23:54:58+00:00,0.0,123.762
2011-04-01T23:55:59+00:00,0.0,127.978
2011-04-01T23:56:58+00:00,0.0,123.777
2011-04-01T23:57:58+00:00,0.0,125.069
2011-04-01T23:58:59+00:00,0.0,127.685
2011-04-01T23:59:58+00:00,0.0,125.183
2011-04-02T00:00:58+00:00,0.0,124.509
2011-04-02T00:01:59+00:00,0.0,124.765
2011-04-02T00:02:58+00:00,0.0,125.714
2011-04-02T00:03:58+00:00,0.0,126.897
2011-04-02T00:04:59+00:00,0.0,126.517
2011-04-02T00:05:58+00:00,0.0,125.8
2011-04-02T00:06:58+00:00,0.0,125.6
2011-04-02T00:07:58+00:00,0.0,125.479
2011-04-02T00:08:58+00:00,0.0,126.892
2011-04-02T00:09:59+00:00,0.0,125.726
2011-04-02T00:10:58+00:00,0.0,126.063
2011-04-02T00:11:58+00:00,0.0,126.105
2011-04-02T00:12:58+00:00,0.0,126.351
2011-04-02T00:13:59+00:00,0.0,125.968
2011-04-02T00:14:58+00:00,0.0,124.473
2011-04-02T00:15:58+00:00,0.0,125.42
2011-04-02T00:16:59+00:00,0.0,126.117
2011-04-02T00:17:58+00:00,0.0,126.274
2011-04-02T00:18:58+00:00,0.0,124.324
2011-04-02T00:19:59+00:00,0.0,126.323
2011-04-02T00:20:58+00:00,0.0,126.309
2011-04-02T00:21:58+00:00,0.0,127.299
2011-04-02T00:22:59+00:00,0.0,126.711
2011-04-02T00:23:58+00:00,0.0,123.88
2011-04-02T00:24:58+00:00,0.0,124.177
2011-04-02T00:25:58+00:00,0.0,127.2
2011-04-02T00:26:59+00:00,0.0,125.4
2011-04-02T00:27:58+00:00,0.0,125.23
2011-04-02T00:28:58+00:00,0.0,127.035
2011-04-02T00:29:59+00:00,0.0,127.672
2011-04-02T00:30:58+00:00,0.0,128.316
2011-04-02T00:31:59+00:00,0.0,128.228
2011-04-02T00:32:58+00:00,0.0,127.006
2011-04-02T00:33:58+00:00,0.0,126.533
2011-04-02T00:34:59+00:00,0.0,125.954
2011-04-02T00:35:58+00:00,0.0,126.21
2011-04-02T00:36:58+00:00,0.0,127.466
2011-04-02T00:37:59+00:00,0.0,127.022
2011-04-02T00:38:58+00:00,0.0,127.838
2011-04-02T00:39:58+00:00,0.0,124.663
2011-04-02T00:40:58+00:00,0.0,126.845
2011-04-02T00:41:59+00:00,0.0,127.156
2011-04-02T00:42:58+00:00,0.0,127.418
2011-04-02T00:43:59+00:00,0.0,127.813
2011-04-02T00:44:58+00:00,0.0,125.513
2011-04-02T00:45:58+00:00,0.0,125.793
2011-04-02T00:46:58+00:00,0.0,123.02
2011-04-02T00:47:59+00:00,0.0,125.174
2011-04-02T00:48:58+00:00,0.0,126.348
2011-04-02T00:49:58+00:00,0.0,125.542
2011-04-02T00:50:58+00:00,0.0,128.016
2011-04-02T00:51:59+00:00,0.0,124.984
2011-04-02T00:52:58+00:00,0.0,124.172
2011-04-02T00:53:58+00:00,0.0,125.549
2011-04-02T00:54:58+00:00,0.0,129.098
2011-04-02T00:55:59+00:00,0.0,126.204
2011-04-02T00:56:58+00:00,0.0,123.931
2011-04-02T00:57:58+00:00,0.0,126.473
2011-04-02T00:58:58+00:00,0.0,123.115
2011-04-02T00:59:59+00:00,0.0,126.449
2011-04-02T01:00:58+00:00,0.0,124.777
2011-04-02T01:01:58+00:00,0.0,123.715
2011-04-02T01:02:58+00:00,0.0,125.459
2011-04-02T01:03:59+00:00,0.0,126.094
2011-04-02T01:04:58+00:00,0.0,124.748
2011-04-02T01:05:58+00:00,0.0,125.962
2011-04-02T01:06:58+00:00,0.0,126.186
2011-04-02T01:07:59+00:00,0.0,128.145
2011-04-02T01:08:58+00:00,0.0,125.477
2011-04-02T01:09:58+00:00,0.0,126.087
2011-04-02T01:10:59+00:00,0.0,124.049
2011-04-02T01:11:58+00:00,0.0,124.906
2011-04-02T01:12:58+00:00,0.0,122.816
2011-04-02T01:13:59+00:00,0.0,124.929
2011-04-02T01:14:58+00:00,0.0,134.427
2011-04-02T01:15:58+00:00,0.0,127.6
2011-04-02T01:16:58+00:00,0.0,125.751
2011-04-02T01:17:59+00:00,0.0,126.28
2011-04-02T01:18:58+00:00,0.0,126.711
2011-04-02T01:19:59+00:00,0.0,128.217
2011-04-02T01:20:58+00:00,0.0,126.436
2011-04-02T01:21:58+00:00,0.0,123.669
2011-04-02T01:22:59+00:00,0.0,124.605
2011-04-02T01:23:58+00:00,0.0,127.66
2011-04-02T01:24:58+00:00,0.0,126.994
2011-04-02T01:25:58+00:00,0.0,126.689
2011-04-02T01:26:59+00:00,0.0,126.476
2011-04-02T01:27:58+00:00,0.0,124.374
2011-04-02T01:28:58+00:00,0.0,128.047
2011-04-02T01:29:59+00:00,0.0,126.315
2011-04-02T01:30:58+00:00,0.0,124.894
2011-04-02T01:31:58+00:00,0.0,124.014
2011-04-02T01:32:58+00:00,0.0,125.994
2011-04-02T01:33:59+00:00,0.0,125.794
2011-04-02T01:34:58+00:00,0.0,124.616
2011-04-02T01:35:59+00:00,0.0,125.203
2011-04-02T01:36:58+00:00,0.0,129.082
2011-04-02T01:37:58+00:00,0.0,125.456
2011-04-02T01:38:54+00:00,10.0,126.449
2011-04-02T01:39:59+00:00,0.0,126.487
2011-04-02T01:40:58+00:00,0.0,126.676
2011-04-02T01:41:58+00:00,0.0,125.353
2011-04-02T01:42:58+00:00,0.0,126.742
2011-04-02T01:43:59+00:00,0.0,124.318
2011-04-02T01:44:58+00:00,0.0,127.695
2011-04-02T01:45:58+00:00,0.0,125.085
2011-04-02T01:46:58+00:00,0.0,123.546
2011-04-02T01:47:59+00:00,0.0,125.531
2011-04-02T01:48:58+00:00,0.0,125.409
2011-04-02T01:49:58+00:00,0.0,126.029
2011-04-02T01:50:58+00:00,0.0,127.063
2011-04-02T01:51:59+00:00,0.0,124.412
2011-04-02T01:52:58+00:00,0.0,124.565
2011-04-02T01:53:58+00:00,0.0,132.202
2011-04-02T01:54:58+00:00,0.0,125.092
2011-04-02T01:55:59+00:00,0.0,124.769
2011-04-02T01:56:58+00:00,0.0,125.12
2011-04-02T01:57:58+00:00,0.0,125.54
2011-04-02T01:58:58+00:00,0.0,124.592
2011-04-02T01:59:59+00:00,0.0,126.475
2011-04-02T02:00:58+00:00,0.0,124.532
2011-04-02T02:01:58+00:00,0.0,121.537
2011-04-02T02:02:59+00:00,0.0,122.639
2011-04-02T02:03:58+00:00,0.0,125.508
2011-04-02T02:04:58+00:00,0.0,123.884
2011-04-02T02:05:58+00:00,0.0,125.208
2011-04-02T02:06:59+00:00,0.0,125.622
2011-04-02T02:08:02+00:00,0.0,126.584
2011-04-02T02:08:58+00:00,0.0,125.944
2011-04-02T02:09:58+00:00,0.0,125.442
2011-04-02T02:10:58+00:00,0.0,121.974
2011-04-02T02:11:59+00:00,0.0,125.39
2011-04-02T02:12:58+00:00,0.0,127.549
2011-04-02T02:13:59+00:00,0.0,126.154
2011-04-02T02:14:58+00:00,0.0,124.485
2011-04-02T02:15:58+00:00,0.0,125.977
2011-04-02T02:16:58+00:00,0.0,123.492
2011-04-02T02:17:59+00:00,0.0,125.303
2011-04-02T02:18:58+00:00,0.0,125.77
2011-04-02T02:19:58+00:00,0.0,125.426
2011-04-02T02:20:58+00:00,0.0,123.217
2011-04-02T02:21:59+00:00,0.0,124.559
2011-04-02T02:22:58+00:00,0.0,125.743
2011-04-02T02:23:59+00:00,0.0,125.972
2011-04-02T02:24:58+00:00,0.0,126.115
2011-04-02T02:25:58+00:00,0.0,125.904
2011-04-02T02:26:58+00:00,0.0,128.05
2011-04-02T02:27:59+00:00,0.0,124.109
2011-04-02T02:28:58+00:00,0.0,123.959
2011-04-02T02:29:58+00:00,0.0,126.73
2011-04-02T02:30:58+00:00,0.0,125.549
2011-04-02T02:31:59+00:00,0.0,125.587
2011-04-02T02:32:58+00:00,0.0,124.255
2011-04-02T02:33:58+00:00,0.0,124.875
2011-04-02T02:34:58+00:00,0.0,124.788
2011-04-02T02:35:59+00:00,0.0,126.473
2011-04-02T02:36:58+00:00,0.0,123.291
2011-04-02T02:37:58+00:00,0.0,126.2
2011-04-02T02:38:59+00:00,0.0,124.345
2011-04-02T02:39:58+00:00,0.0,127.92
2011-04-02T02:40:58+00:00,0.0,125.949
2011-04-02T02:41:59+00:00,0.0,126.571
2011-04-02T02:42:58+00:00,0.0,122.828
2011-04-02T02:43:58+00:00,0.0,125.094
2011-04-02T02:44:58+00:00,0.0,127.066
2011-04-02T02:45:59+00:00,0.0,126.997
2011-04-02T02:46:58+00:00,0.0,126.188
2011-04-02T02:47:58+00:00,0.0,125.837
2011-04-02T02:48:59+00:00,0.0,125.313
2011-04-02T02:49:58+00:00,0.0,125.816
2011-04-02T02:50:58+00:00,0.0,124.605
2011-04-02T02:51:59+00:00,0.0,125.86
2011-04-02T02:52:58+00:00,0.0,124.962
2011-04-02T02:53:59+00:00,0.0,124.553
2011-04-02T02:54:58+00:00,0.0,126.63
2011-04-02T02:55:59+00:00,0.0,123.371
2011-04-02T02:56:58+00:00,0.0,124.254
2011-04-02T02:57:58+00:00,0.0,125.27
2011-04-02T02:58:58+00:00,0.0,124.826
2011-04-02T02:59:59+00:00,0.0,124.308
2011-04-02T03:00:58+00:00,0.0,126.858
2011-04-02T03:01:58+00:00,0.0,126.9
2011-04-02T03:02:59+00:00,0.0,127.667
2011-04-02T03:03:58+00:00,0.0,125.178
2011-04-02T03:04:58+00:00,0.0,127.324
2011-04-02T03:05:58+00:00,0.0,125.878
2011-04-02T03:06:58+00:00,0.0,124.965
2011-04-02T03:07:59+00:00,0.0,125.086
2011-04-02T03:08:58+00:00,0.0,125.786
2011-04-02T03:09:58+00:00,0.0,126.216
2011-04-02T03:10:58+00:00,0.0,125.326
2011-04-02T03:11:58+00:00,0.0,124.913
2011-04-02T03:12:58+00:00,0.0,127.16
2011-04-02T03:13:59+00:00,0.0,126.284
2011-04-02T03:14:58+00:00,0.0,124.397
2011-04-02T03:15:58+00:00,0.0,122.574
2011-04-02T03:16:58+00:00,0.0,125.195
2011-04-02T03:17:59+00:00,0.0,125.775
2011-04-02T03:18:58+00:00,0.0,125.74
2011-04-02T03:19:58+00:00,0.0,125.516
2011-04-02T03:20:59+00:00,0.0,126.279
2011-04-02T03:21:58+00:00,0.0,123.981
2011-04-02T03:22:58+00:00,0.0,125.273
2011-04-02T03:23:58+00:00,0.0,124.467
2011-04-02T03:24:58+00:00,0.0,125.686
2011-04-02T03:25:59+00:00,0.0,127.925
2011-04-02T03:26:58+00:00,0.0,126.753
2011-04-02T03:27:59+00:00,0.0,127.704
2011-04-02T03:28:58+00:00,0.0,126.696
2011-04-02T03:29:58+00:00,0.0,124.929
2011-04-02T03:30:58+00:00,0.0,126.12
2011-04-02T03:31:59+00:00,0.0,127.044
2011-04-02T03:32:58+00:00,0.0,124.692
2011-04-02T03:33:59+00:00,0.0,126.311
2011-04-02T03:34:58+00:00,0.0,123.801
2011-04-02T03:35:58+00:00,0.0,126.599
2011-04-02T03:36:58+00:00,0.0,122.704
2011-04-02T03:37:59+00:00,0.0,125.051
2011-04-02T03:38:58+00:00,0.0,127.617
2011-04-02T03:39:59+00:00,0.0,126.717
2011-04-02T03:40:58+00:00,0.0,125.409
2011-04-02T03:41:58+00:00,0.0,126.562
2011-04-02T03:42:59+00:00,0.0,123.781
2011-04-02T03:43:58+00:00,0.0,127.234
2011-04-02T03:44:58+00:00,0.0,125.42
2011-04-02T03:45:59+00:00,0.0,126.252
2011-04-02T03:46:58+00:00,0.0,127.444
2011-04-02T03:47:59+00:00,0.0,123.733
2011-04-02T03:48:58+00:00,0.0,128.552
2011-04-02T03:49:58+00:00,0.0,124.525
2011-04-02T03:50:58+00:00,0.0,122.343
2011-04-02T03:51:59+00:00,0.0,127.102
2011-04-02T03:52:58+00:00,0.0,122.498
2011-04-02T03:53:58+00:00,0.0,127.369
2011-04-02T03:54:59+00:00,0.0,125.427
2011-04-02T03:55:58+00:00,0.0,123.676
2011-04-02T03:56:58+00:00,0.0,126.08
2011-04-02T03:57:59+00:00,0.0,123.482
2011-04-02T03:58:58+00:00,0.0,126.401
2011-04-02T03:59:59+00:00,0.0,127.026
2011-04-02T04:00:58+00:00,0.0,124.291
2011-04-02T04:01:59+00:00,0.0,122.978
2011-04-02T04:02:58+00:00,0.0,126.434
2011-04-02T04:03:58+00:00,0.0,126.925
2011-04-02T04:04:59+00:00,0.0,127.153
2011-04-02T04:05:58+00:00,0.0,124.12
2011-04-02T04:06:58+00:00,0.0,125.449
2011-04-02T04:07:59+00:00,0.0,125.714
2011-04-02T04:08:58+00:00,0.0,126.586
2011-04-02T04:10:03+00:00,0.0,125.136
2011-04-02T04:10:58+00:00,0.0,124.94
2011-04-02T04:11:58+00:00,0.0,123.223
2011-04-02T04:12:59+00:00,0.0,126.897
2011-04-02T04:13:58+00:00,0.0,126.178
2011-04-02T04:14:58+00:00,0.0,123.192
2011-04-02T04:15:59+00:00,0.0,125.102
2011-04-02T04:16:58+00:00,0.0,123.555
2011-04-02T04:17:58+00:00,0.0,126.649
2011-04-02T04:18:58+00:00,0.0,124.86
2011-04-02T04:19:59+00:00,0.0,124.667
2011-04-02T04:20:58+00:00,0.0,127.891
2011-04-02T04:21:59+00:00,0.0,126.869
2011-04-02T04:22:58+00:00,0.0,127.21
2011-04-02T04:23:58+00:00,0.0,125.958
2011-04-02T04:24:58+00:00,0.0,126.399
2011-04-02T04:25:59+00:00,0.0,125.722
2011-04-02T04:26:58+00:00,0.0,123.442
2011-04-02T04:27:58+00:00,0.0,122.803
2011-04-02T04:28:59+00:00,0.0,125.279
2011-04-02T04:29:58+00:00,0.0,131.344
2011-04-02T04:30:58+00:00,0.0,125.488
2011-04-02T04:31:58+00:00,0.0,125.644
2011-04-02T04:32:59+00:00,0.0,126.546
2011-04-02T04:33:58+00:00,0.0,124.271
2011-04-02T04:34:58+00:00,0.0,132.545
2011-04-02T04:35:59+00:00,0.0,127.83
2011-04-02T04:36:58+00:00,0.0,125.92
2011-04-02T04:37:59+00:00,0.0,123.466
2011-04-02T04:38:58+00:00,0.0,125.467
2011-04-02T04:39:58+00:00,0.0,126.203
2011-04-02T04:40:58+00:00,0.0,127.579
2011-04-02T04:41:58+00:00,0.0,124.845
2011-04-02T04:42:59+00:00,0.0,125.95
2011-04-02T04:43:58+00:00,0.0,126.842
2011-04-02T04:44:58+00:00,0.0,125.833
2011-04-02T04:45:59+00:00,0.0,126.199
2011-04-02T04:46:58+00:00,0.0,125.596
2011-04-02T04:47:59+00:00,0.0,125.492
2011-04-02T04:48:58+00:00,0.0,127.027
2011-04-02T04:49:59+00:00,0.0,135.325
2011-04-02T04:50:58+00:00,0.0,123.657
2011-04-02T04:51:58+00:00,0.0,125.85
2011-04-02T04:52:58+00:00,0.0,126.256
2011-04-02T04:53:59+00:00,0.0,123.599
2011-04-02T04:54:58+00:00,0.0,124.419
2011-04-02T04:55:59+00:00,0.0,124.906
2011-04-02T04:56:58+00:00,0.0,124.922
2011-04-02T04:57:58+00:00,0.0,126.033
2011-04-02T04:58:58+00:00,0.0,124.673
2011-04-02T04:59:59+00:00,0.0,125.48
2011-04-02T05:00:58+00:00,0.0,122.585
2011-04-02T05:01:59+00:00,0.0,125.727
2011-04-02T05:02:58+00:00,0.0,127.626
2011-04-02T05:03:59+00:00,0.0,127.07
2011-04-02T05:04:58+00:00,0.0,123.424
2011-04-02T05:05:59+00:00,0.0,123.078
2011-04-02T05:06:58+00:00,0.0,124.613
2011-04-02T05:07:58+00:00,0.0,124.519
2011-04-02T05:08:59+00:00,0.0,123.846
2011-04-02T05:09:58+00:00,0.0,124.071
2011-04-02T05:10:58+00:00,0.0,125.37
2011-04-02T05:11:59+00:00,0.0,125.89
2011-04-02T05:12:58+00:00,0.0,125.43
2011-04-02T05:13:58+00:00,0.0,125.807
2011-04-02T05:14:58+00:00,0.0,123.599
2011-04-02T05:15:59+00:00,0.0,125.99
2011-04-02T05:16:58+00:00,0.0,126.799
2011-04-02T05:17:58+00:00,0.0,124.514
2011-04-02T05:18:58+00:00,0.0,127.56
2011-04-02T05:19:59+00:00,0.0,125.761
2011-04-02T05:20:58+00:00,0.0,125.121
2011-04-02T05:21:58+00:00,0.0,124.132
2011-04-02T05:22:58+00:00,0.0,125.789
2011-04-02T05:23:59+00:00,0.0,124.669
2011-04-02T05:24:58+00:00,0.0,123.907
2011-04-02T05:25:58+00:00,0.0,127.52
2011-04-02T05:26:59+00:00,0.0,125.701
2011-04-02T05:27:58+00:00,0.0,126.658
2011-04-02T05:28:58+00:00,0.0,124.59
2011-04-02T05:29:59+00:00,0.0,125.047
2011-04-02T05:30:58+00:00,0.0,123.545
2011-04-02T05:31:58+00:00,0.0,124.798
2011-04-02T05:32:59+00:00,0.0,127.797
2011-04-02T05:33:58+00:00,0.0,126.172
2011-04-02T05:34:58+00:00,0.0,125.481
2011-04-02T05:35:59+00:00,0.0,125.182
2011-04-02T05:36:58+00:00,0.0,124.861
2011-04-02T05:37:58+00:00,0.0,128.551
2011-04-02T05:38:58+00:00,0.0,125.019
2011-04-02T05:39:59+00:00,0.0,126.746
2011-04-02T05:40:58+00:00,0.0,128.368
2011-04-02T05:41:58+00:00,0.0,127.298
2011-04-02T05:42:59+00:00,0.0,123.789
2011-04-02T05:43:58+00:00,0.0,126.694
2011-04-02T05:44:58+00:00,0.0,127.169
2011-04-02T05:45:59+00:00,0.0,125.978
2011-04-02T05:46:58+00:00,0.0,124.205
2011-04-02T05:47:58+00:00,0.0,124.491
2011-04-02T05:48:59+00:00,0.0,123.545
2011-04-02T05:49:58+00:00,0.0,128.318
2011-04-02T05:50:58+00:00,0.0,125.223
2011-04-02T05:51:59+00:00,0.0,124.472
2011-04-02T05:52:58+00:00,0.0,124.483
